year,iso3_o,iso3_d,tradeflow_baci,pair
2019,THA,VCT,1190.462,27683
2019,THA,VEN,9781.325000000001,27684
2019,THA,VGB,792.947,27685
2019,THA,VNM,11810224.438,27686
2019,THA,VUT,12182.217,27687
2019,THA,WLF,508.721,27688
2019,THA,WSM,12631.745,27689
2019,THA,YEM,272332.25,27690
2019,THA,ZAF,2517160.859,27691
2019,THA,ZMB,19256.846,27692
2019,THA,ZWE,21700.531,27693
2019,TJK,AFG,91045.63100000001,27694
2019,TJK,ARE,1147.494,27695
2019,TJK,ARM,26.011,27696
2019,TJK,AUS,11.194,27697
2019,TJK,AUT,30.078,27698
2019,TJK,AZE,9.579000000000001,27699
2019,TJK,BEL,21253.719,27700
2019,TJK,BGD,4234.038,27701
2019,TJK,BHR,2.111,27702
2019,TJK,BIH,4.895,27703
2019,TJK,BLR,2095.189,27704
2019,TJK,BMU,.121,27705
2019,TJK,BRA,712.746,27706
2019,TJK,BRN,.203,27707
2019,TJK,CAN,5453.568,27708
2019,TJK,CHE,175458.799,27709
2019,TJK,CHL,2.227,27710
2019,TJK,CHN,61919.613,27711
2019,TJK,COL,1.252,27712
2019,TJK,CRI,9.960000000000001,27713
2019,TJK,CYP,4.600000000000001,27714
2019,TJK,CZE,718.424,27715
2019,TJK,DEU,2460.01,27716
2019,TJK,DNK,124.689,27717
2019,TJK,EGY,134.703,27718
2019,TJK,ESP,361.809,27719
2019,TJK,EST,19.946,27720
2019,TJK,FRA,17549.564,27721
2019,TJK,GBR,1962.879,27722
2019,TJK,GEO,4950.481,27723
2019,TJK,GNQ,1.525,27724
2019,TJK,HKG,67.408,27725
2019,TJK,HND,.006,27726
2019,TJK,HRV,1675.195,27727
2019,TJK,HUN,25.417,27728
2019,TJK,IDN,28.358,27729
2019,TJK,IND,360.323,27730
2019,TJK,IRL,56.12,27731
2019,TJK,IRN,18134.747,27732
2019,TJK,IRQ,709.654,27733
2019,TJK,ITA,17701.176,27734
2019,TJK,JOR,171.985,27735
2019,TJK,JPN,1226.385,27736
2019,TJK,KAZ,222812.917,27737
2019,TJK,KEN,1.448,27738
2019,TJK,KGZ,11896.452,27739
2019,TJK,KHM,25,27740
2019,TJK,KOR,19.803,27741
2019,TJK,KWT,7.642,27742
2019,TJK,LAO,.642,27743
2019,TJK,LBN,194.965,27744
2019,TJK,LKA,.2,27745
2019,TJK,LTU,444.819,27746
2019,TJK,LUX,1.312,27747
2019,TJK,LVA,12758.4,27748
2019,TJK,MAR,6.183,27749
2019,TJK,MDA,174.73,27750
2019,TJK,MDV,4.353,27751
2019,TJK,MKD,.966,27752
2019,TJK,MMR,138.984,27753
2019,TJK,MNE,2.367,27754
2019,TJK,MNG,205.207,27755
2019,TJK,MOZ,10.978,27756
2019,TJK,MWI,.478,27757
2019,TJK,MYS,.773,27758
2019,TJK,NLD,4577.303,27759
2019,TJK,NOR,48.613,27760
2019,TJK,NZL,2.028,27761
2019,TJK,OMN,4.5,27762
2019,TJK,PAK,10541.616,27763
2019,TJK,PHL,1.072,27764
2019,TJK,POL,984.7670000000001,27765
2019,TJK,PRT,47.737,27766
2019,TJK,QAT,208.014,27767
2019,TJK,RUS,44770.188,27768
2019,TJK,SAU,18.064,27769
2019,TJK,SGP,31.767,27770
2019,TJK,SMR,265.377,27771
2019,TJK,SRB,78.636,27772
2019,TJK,SVK,3.037,27773
2019,TJK,SVN,55.682,27774
2019,TJK,SWE,95.367,27775
2019,TJK,THA,648.669,27776
2019,TJK,TKM,260.041,27777
2019,TJK,TUN,73.82600000000001,27778
2019,TJK,TUR,265201.953,27779
2019,TJK,TWN,30505.26,27780
2019,TJK,UKR,854.967,27781
2019,TJK,URY,.069,27782
2019,TJK,USA,3016.348,27783
2019,TJK,UZB,174037.977,27784
2019,TJK,VGB,6811.259,27785
2019,TJK,VNM,2382.288,27786
2019,TJK,YEM,25.212,27787
2019,TJK,ZAF,61.115,27788
2019,TKL,AFG,19.371,27789
2019,TKL,AGO,21.088,27790
2019,TKL,ARE,17.369,27791
2019,TKL,ATG,52.563,27792
2019,TKL,AUT,52.561,27793
2019,TKL,AZE,.648,27794
2019,TKL,BDI,.008,27795
2019,TKL,BEL,154.889,27796
2019,TKL,BEN,25.433,27797
2019,TKL,BFA,63.085,27798
2019,TKL,BHR,230.593,27799
2019,TKL,BIH,6.445,27800
2019,TKL,BLR,8.700000000000001,27801
2019,TKL,BMU,.534,27802
2019,TKL,BOL,30.4,27803
2019,TKL,BRA,697.47,27804
2019,TKL,BRB,17.686,27805
2019,TKL,BRN,.497,27806
2019,TKL,CIV,5.041,27807
2019,TKL,COD,3.766,27808
2019,TKL,COL,100.615,27809
2019,TKL,COM,.301,27810
2019,TKL,CRI,1.162,27811
2019,TKL,CZE,712.349,27812
2019,TKL,DEU,267.269,27813
2019,TKL,DNK,4.717000000000001,27814
2019,TKL,DOM,3.055,27815
2019,TKL,ECU,49.26,27816
2019,TKL,ESP,338.665,27817
2019,TKL,EST,11.699,27818
2019,TKL,ETH,135.885,27819
2019,TKL,FIN,24.551,27820
2019,TKL,FRA,3621.264,27821
2019,TKL,GHA,13.331,27822
2019,TKL,GMB,9.43,27823
2019,TKL,GRD,32.271,27824
2019,TKL,GUY,50.951,27825
2019,TKL,HKG,20.094,27826
2019,TKL,HND,24.1,27827
2019,TKL,HUN,1.292,27828
2019,TKL,IDN,654.371,27829
2019,TKL,IND,46.393,27830
2019,TKL,IRL,877.255,27831
2019,TKL,ISL,7.565,27832
2019,TKL,ITA,21.739,27833
2019,TKL,JPN,13.42,27834
2019,TKL,KAZ,.022,27835
2019,TKL,KEN,1.875,27836
2019,TKL,KHM,.327,27837
2019,TKL,KOR,84.697,27838
2019,TKL,KWT,.204,27839
2019,TKL,LBN,14.219,27840
2019,TKL,LCA,.681,27841
2019,TKL,LKA,98.508,27842
2019,TKL,LUX,99.011,27843
2019,TKL,LVA,.157,27844
2019,TKL,MAR,7.032,27845
2019,TKL,MDA,.546,27846
2019,TKL,MMR,4.91,27847
2019,TKL,MNE,.014,27848
2019,TKL,MNG,9.347,27849
2019,TKL,MRT,15.999,27850
2019,TKL,MUS,39.062,27851
2019,TKL,MWI,10.379,27852
2019,TKL,MYS,849.628,27853
2019,TKL,NAM,15.527,27854
2019,TKL,NER,29.874,27855
2019,TKL,NGA,44.205,27856
2019,TKL,NIC,17.343,27857
2019,TKL,NLD,194.877,27858
2019,TKL,NOR,.59,27859
2019,TKL,NPL,3.826,27860
2019,TKL,NZL,991.112,27861
2019,TKL,PER,124.108,27862
2019,TKL,PHL,.044,27863
2019,TKL,POL,564.1950000000001,27864
2019,TKL,PRT,1.008,27865
2019,TKL,PSE,7.193000000000001,27866
2019,TKL,PYF,7.605,27867
2019,TKL,ROU,36.141,27868
2019,TKL,RUS,1.499,27869
2019,TKL,RWA,41.977,27870
2019,TKL,SAU,21.33,27871
2019,TKL,SGP,4748.903,27872
2019,TKL,SLV,58.194,27873
2019,TKL,SRB,56.672,27874
2019,TKL,SVK,14.011,27875
2019,TKL,SVN,10.204,27876
2019,TKL,SWE,36.246,27877
2019,TKL,SWZ,32.599,27878
2019,TKL,SYC,106.246,27879
2019,TKL,THA,67.706,27880
2019,TKL,TUR,42.682,27881
2019,TKL,TWN,6.341,27882
2019,TKL,UKR,.379,27883
2019,TKL,URY,.131,27884
2019,TKL,USA,900.1220000000001,27885
2019,TKL,VCT,47.709,27886
2019,TKL,YEM,.526,27887
2019,TKL,ZAF,1346.353,27888
2019,TKL,ZMB,212.389,27889
2019,TKL,ZWE,136.393,27890
2019,TKM,AFG,570682.379,27891
2019,TKM,ARE,11428.473,27892
2019,TKM,ARG,8.038,27893
2019,TKM,ARM,2589.293,27894
2019,TKM,AUS,15.622,27895
2019,TKM,AUT,3064.125,27896
2019,TKM,AZE,185844.521,27897
2019,TKM,BEL,2383.595,27898
2019,TKM,BEN,1265.315,27899
2019,TKM,BGR,14992.174,27900
2019,TKM,BHR,61.978,27901
2019,TKM,BIH,11.661,27902
2019,TKM,BLR,6662.115,27903
2019,TKM,BOL,1422.103,27904
2019,TKM,BRA,22381.318,27905
2019,TKM,BRN,2.429,27906
2019,TKM,CAN,356.062,27907
2019,TKM,CHE,564.818,27908
2019,TKM,CHL,175.441,27909
2019,TKM,CHN,7690639.94,27910
2019,TKM,COD,1185.955,27911
2019,TKM,COG,2.793,27912
2019,TKM,COL,.088,27913
2019,TKM,COM,.11,27914
2019,TKM,CRI,.999,27915
2019,TKM,CYP,29701.768,27916
2019,TKM,CZE,639.289,27917
2019,TKM,DEU,664.679,27918
2019,TKM,DOM,25.781,27919
2019,TKM,ECU,.07,27920
2019,TKM,EGY,144.273,27921
2019,TKM,ESP,2209.586,27922
2019,TKM,EST,5.171,27923
2019,TKM,ETH,3792.21,27924
2019,TKM,FIN,1.318,27925
2019,TKM,FRA,4041.117,27926
2019,TKM,GBR,1590.695,27927
2019,TKM,GEO,110850.461,27928
2019,TKM,GHA,6.866000000000001,27929
2019,TKM,GRC,41543.592,27930
2019,TKM,HKG,30.434,27931
2019,TKM,HRV,36635.392,27932
2019,TKM,IDN,54.41,27933
2019,TKM,IND,3406.006,27934
2019,TKM,IRL,540.415,27935
2019,TKM,ISR,1844.152,27936
2019,TKM,ITA,91448.7,27937
2019,TKM,JPN,274.302,27938
2019,TKM,KAZ,28691.585,27939
2019,TKM,KEN,58.746,27940
2019,TKM,KGZ,4876.599,27941
2019,TKM,KHM,190.681,27942
2019,TKM,KOR,9.718999999999999,27943
2019,TKM,KWT,6.087,27944
2019,TKM,LBN,15.531,27945
2019,TKM,LKA,80.47800000000001,27946
2019,TKM,LTU,1134.032,27947
2019,TKM,LUX,.475,27948
2019,TKM,LVA,67.11199999999999,27949
2019,TKM,MAR,713.2910000000001,27950
2019,TKM,MDA,2751.891,27951
2019,TKM,MDG,.195,27952
2019,TKM,MKD,21.308,27953
2019,TKM,MLI,11.202,27954
2019,TKM,MLT,15597.505,27955
2019,TKM,MMR,1587.988,27956
2019,TKM,MNE,1.469,27957
2019,TKM,MNG,74.601,27958
2019,TKM,MOZ,.285,27959
2019,TKM,MYS,95.36499999999999,27960
2019,TKM,NGA,15.324,27961
2019,TKM,NIC,.065,27962
2019,TKM,NLD,1260.899,27963
2019,TKM,NZL,2.351,27964
2019,TKM,PAK,6611.359,27965
2019,TKM,PER,.115,27966
2019,TKM,PHL,8.368,27967
2019,TKM,POL,1063.377,27968
2019,TKM,PRT,2464.367,27969
2019,TKM,QAT,119.514,27970
2019,TKM,ROU,148149.305,27971
2019,TKM,RUS,144822.658,27972
2019,TKM,SAU,69.04300000000001,27973
2019,TKM,SGP,27338.514,27974
2019,TKM,SRB,58.792,27975
2019,TKM,STP,18.509,27976
2019,TKM,SVK,35.27,27977
2019,TKM,SVN,3.238,27978
2019,TKM,SWE,.21,27979
2019,TKM,THA,140.431,27980
2019,TKM,TJK,10358.578,27981
2019,TKM,TUN,2027.58,27982
2019,TKM,TUR,330160.492,27983
2019,TKM,TWN,18.503,27984
2019,TKM,UKR,77079.54300000001,27985
2019,TKM,USA,13690.981,27986
2019,TKM,UZB,376755.898,27987
2019,TKM,ZAF,.426,27988
2019,TKM,ZMB,.032,27989
2019,TLS,AGO,45.327,27990
2019,TLS,ARE,50.72,27991
2019,TLS,ARG,.183,27992
2019,TLS,AUS,1635.267,27993
2019,TLS,AZE,.467,27994
2019,TLS,BEL,10.264,27995
2019,TLS,BEN,7.597,27996
2019,TLS,BHR,1.778,27997
2019,TLS,BIH,.628,27998
2019,TLS,BLR,2.5,27999
2019,TLS,BMU,.082,28000
2019,TLS,BOL,.842,28001
2019,TLS,BRA,.114,28002
2019,TLS,BRB,.087,28003
2019,TLS,BRN,9.231,28004
2019,TLS,CAN,4243.143,28005
2019,TLS,CHN,22482.474,28006
2019,TLS,CIV,11.232,28007
2019,TLS,COD,2.098,28008
2019,TLS,CRI,.773,28009
2019,TLS,CZE,49.101,28010
2019,TLS,DEU,333.626,28011
2019,TLS,DNK,10.057,28012
2019,TLS,ECU,.143,28013
2019,TLS,ESP,7.447,28014
2019,TLS,ETH,.46,28015
2019,TLS,FJI,.843,28016
2019,TLS,FRA,173.787,28017
2019,TLS,GBR,707.331,28018
2019,TLS,GHA,.113,28019
2019,TLS,HKG,228.047,28020
2019,TLS,IDN,6570.063,28021
2019,TLS,IRL,11.425,28022
2019,TLS,ISL,262.986,28023
2019,TLS,ITA,175.425,28024
2019,TLS,JPN,9596.258,28025
2019,TLS,KHM,3.54,28026
2019,TLS,KOR,370.147,28027
2019,TLS,KWT,39.787,28028
2019,TLS,LAO,3.232,28029
2019,TLS,LUX,.075,28030
2019,TLS,MAR,101.058,28031
2019,TLS,MMR,.6850000000000001,28032
2019,TLS,MNE,.117,28033
2019,TLS,MOZ,.837,28034
2019,TLS,MUS,.079,28035
2019,TLS,MYS,410.397,28036
2019,TLS,NIC,39.448,28037
2019,TLS,NLD,243.305,28038
2019,TLS,NZL,239.681,28039
2019,TLS,PAK,5.146,28040
2019,TLS,PER,3.338,28041
2019,TLS,PHL,8.199,28042
2019,TLS,POL,59.425,28043
2019,TLS,PRT,1047.801,28044
2019,TLS,RUS,2.087,28045
2019,TLS,SAU,35.982,28046
2019,TLS,SEN,124.947,28047
2019,TLS,SGP,57092.201,28048
2019,TLS,SLV,24.835,28049
2019,TLS,SRB,2.964,28050
2019,TLS,STP,11.697,28051
2019,TLS,SVK,.033,28052
2019,TLS,SVN,5.502,28053
2019,TLS,SWE,61.634,28054
2019,TLS,THA,263.739,28055
2019,TLS,TUR,.524,28056
2019,TLS,TWN,489.722,28057
2019,TLS,UKR,7.037,28058
2019,TLS,USA,4937.722,28059
2019,TLS,VCT,.142,28060
2019,TLS,WSM,.176,28061
2019,TLS,ZAF,2.57,28062
2019,TLS,ZMB,.763,28063
2019,TLS,ZWE,.047,28064
2019,TON,AGO,.8,28065
2019,TON,ARE,9.488,28066
2019,TON,ARG,8.887,28067
2019,TON,AUS,2127.026,28068
2019,TON,BEL,.147,28069
2019,TON,BHR,10.124,28070
2019,TON,BRA,31.594,28071
2019,TON,BRB,.001,28072
2019,TON,CAN,114.718,28073
2019,TON,CHE,9.409000000000001,28074
2019,TON,CHN,119.092,28075
2019,TON,CYP,8.249000000000001,28076
2019,TON,CZE,.072,28077
2019,TON,DEU,9.927,28078
2019,TON,ESP,11.604,28079
2019,TON,FIN,.021,28080
2019,TON,FJI,231.572,28081
2019,TON,FRA,94.152,28082
2019,TON,GBR,111.961,28083
2019,TON,GRC,.772,28084
2019,TON,GUY,.013,28085
2019,TON,HKG,358.692,28086
2019,TON,IDN,.1,28087
2019,TON,ISR,19.445,28088
2019,TON,ITA,27.272,28089
2019,TON,JPN,969.765,28090
2019,TON,KOR,2648.902,28091
2019,TON,LUX,.018,28092
2019,TON,MDA,.038,28093
2019,TON,MUS,.9370000000000001,28094
2019,TON,NLD,125.82,28095
2019,TON,NZL,1993.041,28096
2019,TON,PER,.33,28097
2019,TON,POL,4.132,28098
2019,TON,PSE,.176,28099
2019,TON,SAU,26.542,28100
2019,TON,SEN,15.767,28101
2019,TON,SGP,22.426,28102
2019,TON,SVK,3.594,28103
2019,TON,SVN,8.495000000000001,28104
2019,TON,SWE,7.873,28105
2019,TON,THA,.091,28106
2019,TON,TUN,.923,28107
2019,TON,TWN,17.886,28108
2019,TON,UGA,.15,28109
2019,TON,UKR,3.16,28110
2019,TON,USA,5596.096,28111
2019,TON,WSM,108.631,28112
2019,TON,ZAF,.11,28113
2019,TON,ZMB,.023,28114
2019,TTO,ABW,208.558,28115
2019,TTO,AGO,17.641,28116
2019,TTO,ARE,185.181,28117
2019,TTO,ARG,143941.668,28118
2019,TTO,ARM,22.831,28119
2019,TTO,ATG,21965.349,28120
2019,TTO,AUS,5045.263,28121
2019,TTO,AUT,367.328,28122
2019,TTO,AZE,38.157,28123
2019,TTO,BDI,.058,28124
2019,TTO,BEL,198714.844,28125
2019,TTO,BFA,141.943,28126
2019,TTO,BGR,1.476,28127
2019,TTO,BHR,27.053,28128
2019,TTO,BIH,25.989,28129
2019,TTO,BLR,55.971,28130
2019,TTO,BLZ,13997.815,28131
2019,TTO,BMU,302.04,28132
2019,TTO,BOL,1.993,28133
2019,TTO,BRA,244000.734,28134
2019,TTO,BRB,219414.914,28135
2019,TTO,BWA,2.688,28136
2019,TTO,CAN,186066.297,28137
2019,TTO,CHE,1328.435,28138
2019,TTO,CHL,217848.314,28139
2019,TTO,CHN,600895.75,28140
2019,TTO,CIV,25.206,28141
2019,TTO,COG,73.526,28142
2019,TTO,COL,105737.133,28143
2019,TTO,CRI,7436.078,28144
2019,TTO,CYP,.445,28145
2019,TTO,CZE,355.955,28146
2019,TTO,DEU,82593.227,28147
2019,TTO,DNK,93.581,28148
2019,TTO,DOM,292448.605,28149
2019,TTO,ECU,6709.166,28150
2019,TTO,EGY,3208.251,28151
2019,TTO,ESP,615047.227,28152
2019,TTO,EST,116.149,28153
2019,TTO,FIN,88.733,28154
2019,TTO,FJI,.978,28155
2019,TTO,FRA,202387.578,28156
2019,TTO,GBR,62897.698,28157
2019,TTO,GHA,62.542,28158
2019,TTO,GRC,8355.92,28159
2019,TTO,GRD,87632.02,28160
2019,TTO,GTM,7669.912,28161
2019,TTO,GUY,946038.188,28162
2019,TTO,HKG,1056.186,28163
2019,TTO,HND,3184.831,28164
2019,TTO,HRV,.586,28165
2019,TTO,HUN,.269,28166
2019,TTO,IDN,883.985,28167
2019,TTO,IND,69779.891,28168
2019,TTO,IRL,6082.25,28169
2019,TTO,ISL,13.349,28170
2019,TTO,ISR,180525.294,28171
2019,TTO,ITA,250204.871,28172
2019,TTO,JAM,166056.777,28173
2019,TTO,JPN,56299.381,28174
2019,TTO,KAZ,23.728,28175
2019,TTO,KEN,3964.312,28176
2019,TTO,KGZ,.248,28177
2019,TTO,KOR,214883.07,28178
2019,TTO,KWT,9.282999999999999,28179
2019,TTO,LAO,8.991,28180
2019,TTO,LBN,52.433,28181
2019,TTO,LCA,94949.93800000001,28182
2019,TTO,LKA,.475,28183
2019,TTO,LTU,.45,28184
2019,TTO,LUX,8.827,28185
2019,TTO,MAC,3.304,28186
2019,TTO,MAR,130185.057,28187
2019,TTO,MDA,67.119,28188
2019,TTO,MDG,4789.138,28189
2019,TTO,MDV,7.517,28190
2019,TTO,MEX,195332.609,28191
2019,TTO,MKD,3.896,28192
2019,TTO,MLT,105571.428,28193
2019,TTO,MMR,15.564,28194
2019,TTO,MNE,6.635,28195
2019,TTO,MNG,6.883,28196
2019,TTO,MOZ,38.787,28197
2019,TTO,MUS,10.676,28198
2019,TTO,MWI,4.454,28199
2019,TTO,MYS,672.474,28200
2019,TTO,NAM,5.227,28201
2019,TTO,NGA,75.949,28202
2019,TTO,NIC,2860.214,28203
2019,TTO,NLD,316630.813,28204
2019,TTO,NOR,10019.937,28205
2019,TTO,NPL,3.005,28206
2019,TTO,NZL,691.1370000000001,28207
2019,TTO,PAK,1049.2,28208
2019,TTO,PER,272179.566,28209
2019,TTO,PHL,527.539,28210
2019,TTO,POL,3959.408,28211
2019,TTO,PRT,44023.654,28212
2019,TTO,PRY,.031,28213
2019,TTO,PYF,7.003,28214
2019,TTO,RUS,682.62,28215
2019,TTO,RWA,.455,28216
2019,TTO,SAU,364.16,28217
2019,TTO,SEN,5556.131,28218
2019,TTO,SGP,49540.014,28219
2019,TTO,SLV,271.519,28220
2019,TTO,SRB,24.805,28221
2019,TTO,SUR,118066.134,28222
2019,TTO,SVK,179.006,28223
2019,TTO,SVN,75.94200000000001,28224
2019,TTO,SWE,1447.724,28225
2019,TTO,SYC,8.369,28226
2019,TTO,THA,36252.224,28227
2019,TTO,TUN,118.631,28228
2019,TTO,TUR,46645.892,28229
2019,TTO,TWN,82620.379,28230
2019,TTO,UGA,.437,28231
2019,TTO,UKR,3388.768,28232
2019,TTO,URY,36.739,28233
2019,TTO,USA,3149426.875,28234
2019,TTO,UZB,1.332,28235
2019,TTO,VCT,48784.711,28236
2019,TTO,WSM,.799,28237
2019,TTO,ZAF,24994.385,28238
2019,TUN,AFG,.021,28239
2019,TUN,AGO,12935.579,28240
2019,TUN,ALB,12957.909,28241
2019,TUN,AND,35.876,28242
2019,TUN,ARE,103205.13,28243
2019,TUN,ARG,7129.488,28244
2019,TUN,ARM,1791.292,28245
2019,TUN,ATG,45.049,28246
2019,TUN,AUS,27004.132,28247
2019,TUN,AUT,169116.285,28248
2019,TUN,AZE,4134.266000000001,28249
2019,TUN,BDI,1893.153,28250
2019,TUN,BEL,251695.371,28251
2019,TUN,BEN,12916.781,28252
2019,TUN,BFA,22905.376,28253
2019,TUN,BGD,85670.25,28254
2019,TUN,BGR,26800.81,28255
2019,TUN,BHR,3991.863,28256
2019,TUN,BHS,414.731,28257
2019,TUN,BIH,3784.199,28258
2019,TUN,BLR,2710.037,28259
2019,TUN,BMU,102.554,28260
2019,TUN,BOL,368.028,28261
2019,TUN,BRA,59402.714,28262
2019,TUN,BRB,37.58,28263
2019,TUN,BRN,42.032,28264
2019,TUN,BWA,63.136,28265
2019,TUN,CAF,263.248,28266
2019,TUN,CAN,102142.41,28267
2019,TUN,CHE,189586.354,28268
2019,TUN,CHL,6649.816,28269
2019,TUN,CHN,119746.988,28270
2019,TUN,CIV,65066.471,28271
2019,TUN,CMR,26820.703,28272
2019,TUN,COD,5034.805,28273
2019,TUN,COG,11102.493,28274
2019,TUN,COL,6402.689,28275
2019,TUN,COM,798.22,28276
2019,TUN,CPV,118.989,28277
2019,TUN,CRI,1094.508,28278
2019,TUN,CUB,1338.732,28279
2019,TUN,CYM,19.386,28280
2019,TUN,CYP,2336.099,28281
2019,TUN,CZE,194304.252,28282
2019,TUN,DEU,2349376.52,28283
2019,TUN,DJI,699.852,28284
2019,TUN,DNK,20396.264,28285
2019,TUN,DOM,2219.643,28286
2019,TUN,DZA,396314.239,28287
2019,TUN,ECU,6610.009,28288
2019,TUN,EGY,78459.053,28289
2019,TUN,ERI,381.471,28290
2019,TUN,ESP,702290.586,28291
2019,TUN,EST,3480.563,28292
2019,TUN,ETH,33774.581,28293
2019,TUN,FIN,19957.452,28294
2019,TUN,FJI,25.304,28295
2019,TUN,FRA,4803377.125,28296
2019,TUN,GAB,21074.374,28297
2019,TUN,GBR,320387.492,28298
2019,TUN,GEO,338.461,28299
2019,TUN,GHA,28168.361,28300
2019,TUN,GIB,48.349,28301
2019,TUN,GIN,18145.029,28302
2019,TUN,GMB,4010.718,28303
2019,TUN,GNB,23.479,28304
2019,TUN,GNQ,3028.814,28305
2019,TUN,GRC,32198.3,28306
2019,TUN,GTM,300.234,28307
2019,TUN,GUY,61.677,28308
2019,TUN,HKG,18994.325,28309
2019,TUN,HND,361.685,28310
2019,TUN,HRV,4785.083000000001,28311
2019,TUN,HTI,1512.52,28312
2019,TUN,HUN,112512.585,28313
2019,TUN,IDN,36590.536,28314
2019,TUN,IND,116676.25,28315
2019,TUN,IRL,62884.861,28316
2019,TUN,IRN,7359.206,28317
2019,TUN,IRQ,10008.374,28318
2019,TUN,ISL,8147.713,28319
2019,TUN,ISR,18947.381,28320
2019,TUN,ITA,2909883.719,28321
2019,TUN,JAM,2.106,28322
2019,TUN,JOR,17376.771,28323
2019,TUN,JPN,93868.07000000001,28324
2019,TUN,KAZ,3612.693,28325
2019,TUN,KEN,3249.59,28326
2019,TUN,KGZ,155.612,28327
2019,TUN,KHM,262.724,28328
2019,TUN,KOR,48125.736,28329
2019,TUN,KWT,22974.19,28330
2019,TUN,LAO,36.615,28331
2019,TUN,LBN,63793.537,28332
2019,TUN,LBR,1356.83,28333
2019,TUN,LBY,538854.618,28334
2019,TUN,LCA,.216,28335
2019,TUN,LKA,534.402,28336
2019,TUN,LTU,1146.942,28337
2019,TUN,LUX,6578.732,28338
2019,TUN,LVA,516.648,28339
2019,TUN,MAC,1593.419,28340
2019,TUN,MAR,265896.647,28341
2019,TUN,MDA,2411.605,28342
2019,TUN,MDG,4217.874,28343
2019,TUN,MDV,214.272,28344
2019,TUN,MEX,42536.699,28345
2019,TUN,MKD,11742.06,28346
2019,TUN,MLI,16827.81,28347
2019,TUN,MLT,32373.423,28348
2019,TUN,MMR,315.152,28349
2019,TUN,MNE,1134.155,28350
2019,TUN,MNG,743.443,28351
2019,TUN,MOZ,1241.762,28352
2019,TUN,MRT,14176.86,28353
2019,TUN,MUS,4898.725,28354
2019,TUN,MWI,79.907,28355
2019,TUN,MYS,25678.213,28356
2019,TUN,NAM,21835.059,28357
2019,TUN,NCL,223.574,28358
2019,TUN,NER,14037.12,28359
2019,TUN,NGA,9724.853999999999,28360
2019,TUN,NIC,531.855,28361
2019,TUN,NLD,305806.281,28362
2019,TUN,NOR,49783.751,28363
2019,TUN,NPL,63.91,28364
2019,TUN,NRU,.166,28365
2019,TUN,NZL,13079.937,28366
2019,TUN,OMN,11752.691,28367
2019,TUN,PAK,4053.015,28368
2019,TUN,PAN,1205.079,28369
2019,TUN,PCN,138.586,28370
2019,TUN,PER,4451.844,28371
2019,TUN,PHL,3942.404,28372
2019,TUN,POL,265667.892,28373
2019,TUN,PRT,59988.13,28374
2019,TUN,PRY,1054.616,28375
2019,TUN,PSE,347.942,28376
2019,TUN,PYF,2568.302,28377
2019,TUN,QAT,27106.257,28378
2019,TUN,ROU,87673.533,28379
2019,TUN,RUS,135340.084,28380
2019,TUN,RWA,4669.21,28381
2019,TUN,SAU,69133.732,28382
2019,TUN,SDN,3191.554,28383
2019,TUN,SEN,57502.313,28384
2019,TUN,SGP,47249.41,28385
2019,TUN,SLE,4158.61,28386
2019,TUN,SLV,588.33,28387
2019,TUN,SOM,109.418,28388
2019,TUN,SRB,38809.432,28389
2019,TUN,SUR,199.23,28390
2019,TUN,SVK,97159.649,28391
2019,TUN,SVN,19360,28392
2019,TUN,SWE,57190.25,28393
2019,TUN,SWZ,5.127,28394
2019,TUN,SYC,4301.914,28395
2019,TUN,SYR,21267.355,28396
2019,TUN,TCD,4084.223,28397
2019,TUN,TGO,6433.706,28398
2019,TUN,THA,17257.418,28399
2019,TUN,TJK,7.993,28400
2019,TUN,TKM,.351,28401
2019,TUN,TTO,28.705,28402
2019,TUN,TUR,179033.16,28403
2019,TUN,TWN,12865.697,28404
2019,TUN,TZA,1405.919,28405
2019,TUN,UGA,243.611,28406
2019,TUN,UKR,21405.239,28407
2019,TUN,URY,4285.313,28408
2019,TUN,USA,409755.444,28409
2019,TUN,UZB,85.26300000000001,28410
2019,TUN,VCT,1392.026,28411
2019,TUN,VEN,32.219,28412
2019,TUN,VNM,15125.199,28413
2019,TUN,VUT,22.757,28414
2019,TUN,YEM,2402.738,28415
2019,TUN,ZAF,25009.818,28416
2019,TUN,ZMB,42.953,28417
2019,TUR,ABW,1573.67,28418
2019,TUR,AFG,173013.232,28419
2019,TUR,AGO,274478.743,28420
2019,TUR,AIA,495.055,28421
2019,TUR,ALB,492418.863,28422
2019,TUR,AND,344.606,28423
2019,TUR,ARE,3568139.406,28424
2019,TUR,ARG,209595.339,28425
2019,TUR,ARM,255628.291,28426
2019,TUR,ASM,112.597,28427
2019,TUR,ATG,12272.08,28428
2019,TUR,AUS,722397.5970000001,28429
2019,TUR,AUT,1320970.398,28430
2019,TUR,AZE,1807814.867,28431
2019,TUR,BDI,4666.994,28432
2019,TUR,BEL,3353982.656,28433
2019,TUR,BEN,133009.117,28434
2019,TUR,BFA,39872.345,28435
2019,TUR,BGD,420841.258,28436
2019,TUR,BGR,2660846.516,28437
2019,TUR,BHR,269680.871,28438
2019,TUR,BHS,84502.352,28439
2019,TUR,BIH,496081.01,28440
2019,TUR,BLR,662976.42,28441
2019,TUR,BLZ,9695.207,28442
2019,TUR,BMU,1876.437,28443
